ANIO,FECHA_REGISTRO,REGION_FUENTE,NOMBRE_EXDH_DZ,PROVINCIA_FUENTE,CODIGO_DPA_CANTON,CANTON_FUENTE,PARROQUIA_FUENTE,TIPO_PARROQUIA_FUENTE,NOMBRE_EXCAC_OT,COORDENADA_X_FUENTE,COORDENADA_Y_FUENTE,COTA_FUENTE,PFAFSTETTER,SISTEMA_FUENTE,CUENCA_FUENTE,SUB_CUENCA_FUENTE,MICROCUENCA_FUENTE,TIPO_FUENTE,SITIO_CAPTACION_FUENTE,NOMBRE_FUENTE,NOMBRE_USO_APROVECHAMIENTO,NOMBRE_SUB_USO_APROVECHAMIENTO,GRUPO_USUARIO_AUTORIZADO,TIPO_USUARIO_AUTORIZADO,CODIGO_UNICO,CODIGO_PROCESO,ANIO_TRAMITE,NUMERO_PROCESO,CAUDAL_AUTORIZADO_LS,ESTADO_TRAMITE
2020.0,2020-09-28,SIERRA,GUAYAS,BOLIVAR,205.0,SAN MIGUEL,SAN MIGUEL,CABECERA CANTONAL,GUARANDA,718854.0,9802189.0,2979.0,14929.0,GUAYAS,RIO GUAYAS,RIO BABAHOYO-MILAGRO,AFLUENTE RIO CHIMBO DJ QUEBRADA SANTA ROSA AJ RIO DE ALAMBRE,"VERTIENTES, MANANTIAL, ACUIFERO",SAN MIGUEL / PARROQUIA MATRIZ / SECTOR OVEJERIA RECINTO SAN ANDRES,QUEBRADA SIN NOMBRE,RIEGO,USO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,GU-GD-002633-122803,GU-GD-002633-2005,2005.0,2633.0,0.681,VIGENTE
2020.0,2020-09-28,SIERRA,GUAYAS,BOLIVAR,205.0,SAN MIGUEL,SAN MIGUEL,CABECERA CANTONAL,GUARANDA,718679.0,9802345.0,3084.0,14929.0,GUAYAS,RIO GUAYAS,RIO BABAHOYO-MILAGRO,AFLUENTE RIO CHIMBO DJ QUEBRADA SANTA ROSA AJ RIO DE ALAMBRE,"VERTIENTES, MANANTIAL, ACUIFERO",SAN MIGUEL / PARROQUIA MATRIZ / SECTOR OVEJERIA RECINTO SAN ANDRES,VERTIENTE OVEJERIA 1,CONSUMO HUMANO,USO DOMESTICO EN GENERAL,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,GU-GD-002633-122806,GU-GD-002633-2005,2005.0,2633.0,0.056,VIGENTE
2020.0,2020-11-30,SIERRA,MIRA,CARCHI,406.0,SAN PEDRO DE HUACA,HUACA,RURAL,TULCAN,862219.0,10070842.0,2832.0,15498.0,MIRA,RIO MIRA,RIO MIRA,RIO APAQUI,"VERTIENTES, MANANTIAL, ACUIFERO",SANTA CLARA DE CUATIS,VERTIENTE SIN NOMBRE,ABREVADERO SOBERANIA ALIMENTARIA,VACUNO,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,MI-TL-000054-128534,MI-TL-000054-2014,2014.0,54.0,0.1,VIGENTE
2020.0,2020-01-22,COSTA,MANABI,MANABI,1322.0,SAN VICENTE,SAN VICENTE,CABECERA CANTONAL,CHONE,578504.0,9928310.0,3.0,15171.0,CHONE,RIO CHONE,RIO BAJO CHONE,RIO CHONE BAJO,"MAR, ESTUARIO",SITIO NUEVA ESPERANZA EN EL PUEBLO ENTRAR A MANO IZQUIERDA,ESTUARIO CARRIZAL - CHONE,ACUICULTURA,USO EN GENERAL PARA CAMARONERAS,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,MA-CH-000070-115882,MA-CH-000070-2014,2014.0,70.0,5.35,VIGENTE
2020.0,2020-01-24,COSTA,MANABI,MANABI,1322.0,SAN VICENTE,SAN VICENTE,CABECERA CANTONAL,CHONE,575050.0,9929211.0,2.0,15172.0,CHONE,RIO CHONE,RIO BAJO CHONE,RIO CHONE BAJO,"MAR, ESTUARIO",SITIO LA ESTANCIA,ESTUARIO CARRIZAL CHONE,ACUICULTURA,USO EN GENERAL PARA CAMARONERAS,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,MA-CH-000025-126315,MA-CH-000025-2015,2015.0,25.0,84.37,VIGENTE
2020.0,2020-01-28,COSTA,MANABI,MANABI,1322.0,SAN VICENTE,SAN VICENTE,CABECERA CANTONAL,CHONE,567778.0,9931477.0,4.0,15172.0,CHONE,RIO CHONE,RIO BAJO CHONE,RIO CHONE BAJO,"MAR, ESTUARIO","SITIO SAN FELIPE, ESTUARIO",ESTUARIO CARRIZAL CHONE,ACUICULTURA,USO EN GENERAL PARA CAMARONERAS,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,MA-CH-000041-114766,MA-CH-000041-2014,2014.0,41.0,36.83,VIGENTE
2020.0,2020-01-29,COSTA,MANABI,MANABI,1322.0,SAN VICENTE,"SAN VICENTE, CABECERA CANTONAL",CABECERA CANTONAL,CHONE,577878.0,9928480.0,1.0,0.0,CHONE,RIO CHONE,RIO BAJO CHONE,RIO BAJO CHONE Y DRENAJE AL ESTUARIO RIO CHONE,"MAR, ESTUARIO",SITIO SALINAS/CANAL A CIELO ABIERTO,ESTUARIO CARRIZAL CHONE,ACUICULTURA,USO EN GENERAL PARA CAMARONERAS,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,MA-CH-000024-111496,MA-CH-000024-2014,2014.0,24.0,2.66,CANCELADO
2020.0,2020-02-06,COSTA,MANABI,MANABI,1322.0,SAN VICENTE,SAN VICENTE,CABECERA CANTONAL,CHONE,577516.0,9928011.0,6.0,15161.0,CHONE,RIO CHONE,RIO BAJO CHONE,RIO CHONE BAJO,"MAR, ESTUARIO",SITIO SALINAS A 100 METROS DEL UPC,ESTUARIO,ACUICULTURA,USO EN GENERAL PARA CAMARONERAS,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,MA-CH-000018-122182,MA-CH-000018-2015,2015.0,18.0,6.43,VIGENTE
2020.0,2020-04-03,COSTA,MANABI,MANABI,1322.0,SAN VICENTE,CANOA,RURAL,CHONE,568144.0,9970737.0,31.0,0.0,JAMA,RIO JAMA,RIO BAJO JAMA,ESTERO BORRACHO Y DREN AL OCEANO PACIFICO,POZO,INGRESAR POR LA COMUNIDAD PASA BORRACHO AVANZAR HASTA PURTO CABUYAL PROPIEDAD DEL SR- HABIS FRENTE AL MAR,POZO,CONSUMO HUMANO,EXTENSIVO A ABREVADERO,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,MA-CH-000008-116967,MA-CH-000008-2013,2013.0,8.0,0.06,VIGENTE
2020.0,2020-08-18,COSTA,MANABI,MANABI,1322.0,SAN VICENTE,SAN VICENTE,CABECERA CANTONAL,CHONE,566917.0,9931752.0,3.0,0.0,CHONE,RIO CHONE,RIO BAJO CHONE,RIO CHONE BAJO,"MAR, ESTUARIO",SITIO LOS PERALES AL FINAL DE LA PISTA DEL AEROPUERTO,ESTUARIO CARRIZAL CHONE,ACUICULTURA,USO EN GENERAL PARA CAMARONERAS,"PERSONAS NATURALES, HEREDEROS, FAMILIAS",PARTICULAR,MA-CH-000052-115212,MA-CH-000052-2014,2014.0,52.0,27.139,VIGENTE
